Date,Demographic Group,ONS Code,Org Code,Org Name,Opt Out Rate,Opt-Out Count,Population
22/09/2021,20-29,,,England,6.074971780,"485,325","7,988,926"
22/09/2021,30-39,,,England,6.830869731,"618,533","9,054,967"
22/09/2021,40-49,,,England,6.551200245,"524,082","7,999,786"
22/09/2021,50-59,,,England,6.274377292,"516,574","8,233,072"
22/09/2021,60-69,,,England,6.191905881,"393,002","6,347,028"
22/09/2021,70-79,,,England,5.792050944,"289,532","4,998,782"
22/09/2021,80-89,,,England,4.376332007,"102,734","2,347,491"
22/09/2021,90+,,,England,2.885602892,"15,032","520,931"
22/09/2021,All,,,England,5.373374465,"3,281,171","61,063,509"
22/09/2021,All,E38000006,02P,NHS Barnsley CCG,3.660778666,"9,697","264,889"
22/09/2021,All,E38000007,99E,NHS Basildon and Brentwood CCG,6.709243909,"19,151","285,442"
22/09/2021,All,E38000008,02Q,NHS Bassetlaw CCG,4.434509325,"5,376","121,231"
22/09/2021,All,E38000014,00Q,NHS Blackburn with Darwen CCG,6.071901325,"10,963","180,553"
22/09/2021,All,E38000015,00R,NHS Blackpool CCG,10.347618885,"18,152","175,422"
22/09/2021,All,E38000016,00T,NHS Bolton CCG,6.135129114,"19,551","318,673"
22/09/2021,All,E38000021,09D,NHS Brighton and Hove CCG,5.988257956,"19,461","324,986"
22/09/2021,All,E38000024,00V,NHS Bury CCG,4.248045937,"8,848","208,284"
22/09/2021,All,E38000025,02T,NHS Calderdale CCG,4.352416811,"9,687","222,566"
22/09/2021,All,E38000026,06H,NHS Cambridgeshire and Peterborough CCG,4.210613581,"42,664","1,013,249"
22/09/2021,All,E38000028,04Y,NHS Cannock Chase CCG,2.717979289,"3,693","135,873"
22/09/2021,All,E38000030,99F,NHS Castle Point and Rochford CCG,4.478638726,"8,333","186,061"
22/09/2021,All,E38000034,00X,NHS Chorley and South Ribble CCG,4.495340456,"8,432","187,572"
22/09/2021,All,E38000044,02X,NHS Doncaster CCG,2.726402720,"8,917","327,061"
22/09/2021,All,E38000045,11J,NHS Dorset CCG,6.040884552,"49,223","814,831"
22/09/2021,All,E38000049,06K,NHS East and North Hertfordshire CCG,6.521382527,"40,153","615,713"
22/09/2021,All,E38000050,01A,NHS East Lancashire CCG,4.063199112,"16,001","393,803"
22/09/2021,All,E38000051,03W,NHS East Leicestershire and Rutland CCG,4.438185340,"15,190","342,257"
22/09/2021,All,E38000052,02Y,NHS East Riding of Yorkshire CCG,4.472245161,"13,756","307,586"
22/09/2021,All,E38000053,05D,NHS East Staffordshire CCG,3.948964312,"5,828","147,583"
22/09/2021,All,E38000062,11M,NHS Gloucestershire CCG,4.508867728,"30,238","670,634"
22/09/2021,All,E38000068,01F,NHS Halton CCG,6.909869972,"9,321","134,894"
22/09/2021,All,E38000079,06N,NHS Herts Valley CCG,6.866436071,"45,797","666,969"
22/09/2021,All,E38000080,01D,"NHS Heywood, Middleton and Rochdale CCG",5.244310340,"12,653","241,271"
22/09/2021,All,E38000085,03F,NHS Hull CCG,4.358286661,"13,260","304,248"
22/09/2021,All,E38000086,06L,NHS Ipswich and East Suffolk CCG,3.944885900,"16,497","418,187"
22/09/2021,All,E38000089,11N,NHS Kernow CCG,5.112148277,"30,450","595,640"
22/09/2021,All,E38000091,01J,NHS Knowsley CCG,6.761588935,"11,459","169,472"
22/09/2021,All,E38000097,04C,NHS Leicester City CCG,4.066632377,"17,157","421,897"
22/09/2021,All,E38000101,99A,NHS Liverpool CCG,6.130543242,"34,160","557,210"
22/09/2021,All,E38000106,06Q,NHS Mid Essex CCG,6.003747695,"24,222","403,448"
22/09/2021,All,E38000117,06T,NHS North East Essex CCG,4.485914328,"16,274","362,780"
22/09/2021,All,E38000119,03H,NHS North East Lincolnshire CCG,3.272829210,"5,604","171,228"
22/09/2021,All,E38000122,03K,NHS North Lincolnshire CCG,3.990600089,"7,319","183,406"
22/09/2021,All,E38000126,05G,NHS North Staffordshire CCG,3.153047254,"6,840","216,933"
22/09/2021,All,E38000127,99C,NHS North Tyneside CCG,4.459654468,"9,982","223,829"
22/09/2021,All,E38000130,00L,NHS Northumberland CCG,5.069758775,"16,868","332,718"
22/09/2021,All,E38000135,00Y,NHS Oldham CCG,11.666704913,"30,504","261,462"
22/09/2021,All,E38000136,10Q,NHS Oxfordshire CCG,4.940041843,"38,724","783,880"
22/09/2021,All,E38000137,10R,NHS Portsmouth CCG,3.391935168,"7,785","229,515"
22/09/2021,All,E38000141,03L,NHS Rotherham CCG,3.313500938,"8,816","266,063"
22/09/2021,All,E38000143,01G,NHS Salford CCG,4.270519454,"12,571","294,367"
22/09/2021,All,E38000146,03N,NHS Sheffield CCG,4.349906037,"26,642","612,473"
22/09/2021,All,E38000150,11X,NHS Somerset CCG,5.444376165,"32,249","592,336"
22/09/2021,All,E38000153,05Q,NHS South East Staffordshire and Seisdon Peninsula CCG,4.513047366,"9,590","212,495"
22/09/2021,All,E38000161,01T,NHS South Sefton CCG,5.825675512,"9,148","157,029"
22/09/2021,All,E38000163,00N,NHS South Tyneside CCG,4.412783593,"7,006","158,766"
22/09/2021,All,E38000168,99G,NHS Southend CCG,6.029089648,"11,478","190,377"
22/09/2021,All,E38000170,01V,NHS Southport and Formby CCG,7.435123813,"9,389","126,279"
22/09/2021,All,E38000172,01X,NHS St Helens CCG,5.396113080,"10,798","200,107"
22/09/2021,All,E38000173,05V,NHS Stafford and Surrounds CCG,4.260378480,"6,450","151,395"
22/09/2021,All,E38000174,01W,NHS Stockport CCG,5.388949615,"17,206","319,283"
22/09/2021,All,E38000175,05W,NHS Stoke on Trent CCG,2.423482289,"7,188","296,598"
22/09/2021,All,E38000176,00P,NHS Sunderland CCG,3.495769038,"9,952","284,687"
22/09/2021,All,E38000182,01Y,NHS Tameside and Glossop CCG,10.450301402,"26,403","252,653"
22/09/2021,All,E38000185,07G,NHS Thurrock CCG,7.741103634,"14,229","183,811"
22/09/2021,All,E38000187,02A,NHS Trafford CCG,5.234263153,"12,833","245,173"
22/09/2021,All,E38000188,03Q,NHS Vale of York CCG,4.582826989,"16,744","365,364"
22/09/2021,All,E38000190,03R,NHS Wakefield CCG,3.937054663,"15,239","387,066"
22/09/2021,All,E38000194,02E,NHS Warrington CCG,4.472064223,"9,938","222,224"
22/09/2021,All,E38000197,07H,NHS West Essex CCG,5.912548762,"19,143","323,769"
22/09/2021,All,E38000200,02G,NHS West Lancashire CCG,7.389534272,"8,422","113,972"
22/09/2021,All,E38000201,04V,NHS West Leicestershire CCG,4.142247314,"16,758","404,563"
22/09/2021,All,E38000204,07K,NHS West Suffolk CCG,4.410621638,"11,519","261,165"
22/09/2021,All,E38000205,02H,NHS Wigan Borough CCG,4.513782622,"15,191","336,547"
22/09/2021,All,E38000208,12F,NHS Wirral CCG,9.001219965,"30,546","339,354"
22/09/2021,All,E38000212,13T,NHS Newcastle Gateshead CCG,3.896429089,"20,696","531,153"
22/09/2021,All,E38000215,01H,NHS North Cumbria CCG,3.402678166,"11,173","328,359"
22/09/2021,All,E38000217,14L,NHS Manchester CCG,6.279619633,"42,680","679,659"
22/09/2021,All,E38000220,15E,NHS Birmingham and Solihull CCG,5.794485536,"77,785","1,342,397"
22/09/2021,All,E38000221,15A,NHS Berkshire West CCG,4.738738995,"26,612","561,584"
22/09/2021,All,E38000222,15C,"NHS Bristol, North Somerset and South Gloucestershire CCG",4.524100078,"47,379","1,047,258"
22/09/2021,All,E38000223,14Y,NHS Buckinghamshire CCG,5.660171170,"32,631","576,502"
22/09/2021,All,E38000225,15F,NHS Leeds CCG,3.738253240,"33,574","898,120"
22/09/2021,All,E38000226,02M,NHS Fylde and Wyre CCG,4.921057124,"8,936","181,587"
22/09/2021,All,E38000227,01E,NHS Greater Preston CCG,5.073771167,"11,080","218,378"
22/09/2021,All,E38000228,01K,NHS Morecambe Bay CCG,5.379603488,"18,883","351,011"
22/09/2021,All,E38000229,15M,NHS Derby and Derbyshire CCG,4.256700959,"45,618","1,071,675"
22/09/2021,All,E38000230,15N,NHS Devon CCG,5.884624657,"74,207","1,261,032"
22/09/2021,All,E38000231,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",4.874117798,"47,480","974,125"
22/09/2021,All,E38000232,36J,NHS Bradford District and Craven CCG,4.777329064,"30,840","645,549"
22/09/2021,All,E38000233,27D,NHS Cheshire CCG,4.914702057,"38,921","791,930"
22/09/2021,All,E38000234,84H,NHS County Durham CCG,3.612244788,"20,118","556,939"
22/09/2021,All,E38000235,97R,NHS East Sussex CCG,5.086583149,"28,763","565,468"
22/09/2021,All,E38000236,18C,NHS Herefordshire CCG,4.442014692,"36,076","812,154"
22/09/2021,All,E38000237,91Q,NHS Kent and Medway CCG,4.630043624,"90,299","1,950,284"
22/09/2021,All,E38000238,71E,NHS Lincolnshire CCG,4.649206933,"37,425","804,976"
22/09/2021,All,E38000239,26A,NHS Norfolk and Waveney CCG,5.146668646,"55,478","1,077,940"
22/09/2021,All,E38000240,93C,NHS North Central London CCG,8.000330722,"137,402","1,717,454"
22/09/2021,All,E38000241,42D,NHS North Yorkshire CCG,4.261488304,"18,548","435,247"
22/09/2021,All,E38000242,78H,NHS Northamptonshire CCG,4.289096698,"34,147","796,135"
22/09/2021,All,E38000243,52R,NHS Nottingham and Nottinghamshire CCG,5.023463274,"55,366","1,102,148"
22/09/2021,All,E38000244,72Q,NHS South East London CCG,7.788776317,"158,621","2,036,533"
22/09/2021,All,E38000245,36L,NHS South West London CCG,6.781373159,"116,473","1,717,543"
22/09/2021,All,E38000246,92A,NHS Surrey Heartlands CCG,5.902495171,"65,486","1,109,463"
22/09/2021,All,E38000247,16C,NHS Tees Valley CCG,3.463601490,"24,712","713,477"
22/09/2021,All,E38000248,70F,NHS West Sussex CCG,5.088559458,"46,700","917,745"
22/09/2021,All,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",6.192342433,"65,540","1,058,404"
22/09/2021,All,E38000250,D2P2L,NHS Black Country and West Birmingham CCG,4.191216400,"62,748","1,497,131"
22/09/2021,All,E38000251,B2M3M,NHS Coventry and Warwickshire CCG,5.706749802,"59,089","1,035,423"
22/09/2021,All,E38000252,D4U1Y,NHS Frimley CCG,5.117325220,"41,294","806,945"
22/09/2021,All,E38000253,D9Y0V,"NHS Hampshire, Southampton and Isle of Wight CCG",4.336525022,"72,758","1,677,795"
22/09/2021,All,E38000254,X2C4Y,NHS Kirklees CCG,4.788791441,"21,475","448,443"
22/09/2021,All,E38000255,A3A8R,NHS North East London CCG,7.029419792,"163,023","2,319,153"
22/09/2021,All,E38000256,W2U3Z,NHS North West London CCG,6.065938543,"164,358","2,709,523"
22/09/2021,All,E38000257,M2L0M,NHS Shropshire and Telford and Wrekin CCG,3.736123096,"19,267","515,695"
22/09/2021,All,E40000003,Y56,London,7.046309377,"739,877","10,500,206"
22/09/2021,All,E40000005,Y59,South East,4.950596933,"470,513","9,504,167"
22/09/2021,All,E40000006,Y58,South West,5.225546084,"311,226","5,955,856"
22/09/2021,All,E40000007,Y61,East of England,5.540805257,"390,478","7,047,315"
22/09/2021,All,E40000008,Y60,Midlands,4.565313751,"516,215","11,307,328"
22/09/2021,All,E40000009,Y63,North East and Yorkshire,4.026206352,"366,001","9,090,468"
22/09/2021,All,E40000010,Y62,North West,6.045687944,"462,989","7,658,169"
22/09/2021,All,Unallocated,Unallocated,Unallocated,0,"23,872",
22/09/2021,Female,,,England,5.982072748,"1,822,693","30,469,255"
22/09/2021,Male,,,England,4.766022404,"1,458,129","30,594,254"
22/09/2021,Unknown,,,England,0,110,0
29/09/2021,0-9,,,England,1.799332629,"118,814","6,603,226"
29/09/2021,10-19,,,England,3.130630049,"218,183","6,969,300"
29/09/2021,20-29,,,England,6.073732564,"485,226","7,988,926"
29/09/2021,30-39,,,England,6.842973586,"619,629","9,054,967"
29/09/2021,40-49,,,England,6.565263121,"525,207","7,999,786"
29/09/2021,50-59,,,England,6.289875760,"517,850","8,233,072"
29/09/2021,60-69,,,England,6.209977331,"394,149","6,347,028"
29/09/2021,70-79,,,England,5.808094852,"290,334","4,998,782"
29/09/2021,80-89,,,England,4.390772957,"103,073","2,347,491"
29/09/2021,90+,,,England,2.896928768,"15,091","520,931"
29/09/2021,All,,,England,5.384015845,"3,287,669","61,063,509"
29/09/2021,All,E38000006,02P,NHS Barnsley CCG,3.665308865,"9,709","264,889"
29/09/2021,All,E38000007,99E,NHS Basildon and Brentwood CCG,6.712046580,"19,159","285,442"
29/09/2021,All,E38000008,02Q,NHS Bassetlaw CCG,4.439458554,"5,382","121,231"
29/09/2021,All,E38000014,00Q,NHS Blackburn with Darwen CCG,6.079655281,"10,977","180,553"
29/09/2021,All,E38000015,00R,NHS Blackpool CCG,10.352179316,"18,160","175,422"
29/09/2021,All,E38000016,00T,NHS Bolton CCG,6.141091338,"19,570","318,673"
29/09/2021,All,E38000021,09D,NHS Brighton and Hove CCG,6.003643234,"19,511","324,986"
29/09/2021,All,E38000024,00V,NHS Bury CCG,4.256687984,"8,866","208,284"
29/09/2021,All,E38000025,02T,NHS Calderdale CCG,4.360054995,"9,704","222,566"
29/09/2021,All,E38000026,06H,NHS Cambridgeshire and Peterborough CCG,4.221568440,"42,775","1,013,249"
29/09/2021,All,E38000028,04Y,NHS Cannock Chase CCG,2.726075085,"3,704","135,873"
29/09/2021,All,E38000030,99F,NHS Castle Point and Rochford CCG,4.487775514,"8,350","186,061"
29/09/2021,All,E38000034,00X,NHS Chorley and South Ribble CCG,4.505469900,"8,451","187,572"
29/09/2021,All,E38000044,02X,NHS Doncaster CCG,2.732823541,"8,938","327,061"
29/09/2021,All,E38000045,11J,NHS Dorset CCG,6.052911585,"49,321","814,831"
29/09/2021,All,E38000049,06K,NHS East and North Hertfordshire CCG,6.536811794,"40,248","615,713"
29/09/2021,All,E38000050,01A,NHS East Lancashire CCG,4.074626146,"16,046","393,803"
29/09/2021,All,E38000051,03W,NHS East Leicestershire and Rutland CCG,4.449872464,"15,230","342,257"
29/09/2021,All,E38000052,02Y,NHS East Riding of Yorkshire CCG,4.480698081,"13,782","307,586"
29/09/2021,All,E38000053,05D,NHS East Staffordshire CCG,3.958450499,"5,842","147,583"
29/09/2021,All,E38000062,11M,NHS Gloucestershire CCG,4.521840527,"30,325","670,634"
29/09/2021,All,E38000068,01F,NHS Halton CCG,6.918765846,"9,333","134,894"
29/09/2021,All,E38000079,06N,NHS Herts Valley CCG,6.876331584,"45,863","666,969"
29/09/2021,All,E38000080,01D,"NHS Heywood, Middleton and Rochdale CCG",5.250112944,"12,667","241,271"
29/09/2021,All,E38000085,03F,NHS Hull CCG,4.365846283,"13,283","304,248"
29/09/2021,All,E38000086,06L,NHS Ipswich and East Suffolk CCG,3.957798784,"16,551","418,187"
29/09/2021,All,E38000089,11N,NHS Kernow CCG,5.127090189,"30,539","595,640"
29/09/2021,All,E38000091,01J,NHS Knowsley CCG,6.772210159,"11,477","169,472"
29/09/2021,All,E38000097,04C,NHS Leicester City CCG,4.069476673,"17,169","421,897"
29/09/2021,All,E38000101,99A,NHS Liverpool CCG,6.142926365,"34,229","557,210"
29/09/2021,All,E38000106,06Q,NHS Mid Essex CCG,6.017132319,"24,276","403,448"
29/09/2021,All,E38000117,06T,NHS North East Essex CCG,4.493908154,"16,303","362,780"
29/09/2021,All,E38000119,03H,NHS North East Lincolnshire CCG,3.284509543,"5,624","171,228"
29/09/2021,All,E38000122,03K,NHS North Lincolnshire CCG,4.000414381,"7,337","183,406"
29/09/2021,All,E38000126,05G,NHS North Staffordshire CCG,3.164110578,"6,864","216,933"
29/09/2021,All,E38000127,99C,NHS North Tyneside CCG,4.469930170,"10,005","223,829"
29/09/2021,All,E38000130,00L,NHS Northumberland CCG,5.079977639,"16,902","332,718"
29/09/2021,All,E38000135,00Y,NHS Oldham CCG,11.670912025,"30,515","261,462"
29/09/2021,All,E38000136,10Q,NHS Oxfordshire CCG,4.958029290,"38,865","783,880"
29/09/2021,All,E38000137,10R,NHS Portsmouth CCG,3.402392001,"7,809","229,515"
29/09/2021,All,E38000141,03L,NHS Rotherham CCG,3.318762849,"8,830","266,063"
29/09/2021,All,E38000143,01G,NHS Salford CCG,4.293619869,"12,639","294,367"
29/09/2021,All,E38000146,03N,NHS Sheffield CCG,4.375703092,"26,800","612,473"
29/09/2021,All,E38000150,11X,NHS Somerset CCG,5.449609681,"32,280","592,336"
29/09/2021,All,E38000153,05Q,NHS South East Staffordshire and Seisdon Peninsula CCG,4.523400551,"9,612","212,495"
29/09/2021,All,E38000161,01T,NHS South Sefton CCG,5.835864713,"9,164","157,029"
29/09/2021,All,E38000163,00N,NHS South Tyneside CCG,4.422231460,"7,021","158,766"
29/09/2021,All,E38000168,99G,NHS Southend CCG,6.038544572,"11,496","190,377"
29/09/2021,All,E38000170,01V,NHS Southport and Formby CCG,7.457296938,"9,417","126,279"
29/09/2021,All,E38000172,01X,NHS St Helens CCG,5.404108802,"10,814","200,107"
29/09/2021,All,E38000173,05V,NHS Stafford and Surrounds CCG,4.268304766,"6,462","151,395"
29/09/2021,All,E38000174,01W,NHS Stockport CCG,5.401477686,"17,246","319,283"
29/09/2021,All,E38000175,05W,NHS Stoke on Trent CCG,2.431574050,"7,212","296,598"
29/09/2021,All,E38000176,00P,NHS Sunderland CCG,3.501740508,"9,969","284,687"
29/09/2021,All,E38000182,01Y,NHS Tameside and Glossop CCG,10.453467800,"26,411","252,653"
29/09/2021,All,E38000185,07G,NHS Thurrock CCG,7.757968783,"14,260","183,811"
29/09/2021,All,E38000187,02A,NHS Trafford CCG,5.247723036,"12,866","245,173"
29/09/2021,All,E38000188,03Q,NHS Vale of York CCG,4.591585378,"16,776","365,364"
29/09/2021,All,E38000190,03R,NHS Wakefield CCG,3.948422233,"15,283","387,066"
29/09/2021,All,E38000194,02E,NHS Warrington CCG,4.486014112,"9,969","222,224"
29/09/2021,All,E38000197,07H,NHS West Essex CCG,5.922432351,"19,175","323,769"
29/09/2021,All,E38000200,02G,NHS West Lancashire CCG,7.399185765,"8,433","113,972"
29/09/2021,All,E38000201,04V,NHS West Leicestershire CCG,4.155842230,"16,813","404,563"
29/09/2021,All,E38000204,07K,NHS West Suffolk CCG,4.413684835,"11,527","261,165"
29/09/2021,All,E38000205,02H,NHS Wigan Borough CCG,4.522399546,"15,220","336,547"
29/09/2021,All,E38000208,12F,NHS Wirral CCG,9.005934806,"30,562","339,354"
29/09/2021,All,E38000212,13T,NHS Newcastle Gateshead CCG,3.910549314,"20,771","531,153"
29/09/2021,All,E38000215,01H,NHS North Cumbria CCG,3.413032687,"11,207","328,359"
29/09/2021,All,E38000217,14L,NHS Manchester CCG,6.289330385,"42,746","679,659"
29/09/2021,All,E38000220,15E,NHS Birmingham and Solihull CCG,5.804393186,"77,918","1,342,397"
29/09/2021,All,E38000221,15A,NHS Berkshire West CCG,4.753162483,"26,693","561,584"
29/09/2021,All,E38000222,15C,"NHS Bristol, North Somerset and South Gloucestershire CCG",4.542529157,"47,572","1,047,258"
29/09/2021,All,E38000223,14Y,NHS Buckinghamshire CCG,5.671792986,"32,698","576,502"
29/09/2021,All,E38000225,15F,NHS Leeds CCG,3.755956888,"33,733","898,120"
29/09/2021,All,E38000226,02M,NHS Fylde and Wyre CCG,4.927114827,"8,947","181,587"
29/09/2021,All,E38000227,01E,NHS Greater Preston CCG,5.087966737,"11,111","218,378"
29/09/2021,All,E38000228,01K,NHS Morecambe Bay CCG,5.385301315,"18,903","351,011"
29/09/2021,All,E38000229,15M,NHS Derby and Derbyshire CCG,4.266032146,"45,718","1,071,675"
29/09/2021,All,E38000230,15N,NHS Devon CCG,5.893902772,"74,324","1,261,032"
29/09/2021,All,E38000231,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",4.886539202,"47,601","974,125"
29/09/2021,All,E38000232,36J,NHS Bradford District and Craven CCG,4.783525340,"30,880","645,549"
29/09/2021,All,E38000233,27D,NHS Cheshire CCG,4.925309055,"39,005","791,930"
29/09/2021,All,E38000234,84H,NHS County Durham CCG,3.621222432,"20,168","556,939"
29/09/2021,All,E38000235,97R,NHS East Sussex CCG,5.095779071,"28,815","565,468"
29/09/2021,All,E38000236,18C,NHS Herefordshire CCG,4.452603817,"36,162","812,154"
29/09/2021,All,E38000237,91Q,NHS Kent and Medway CCG,4.638145009,"90,457","1,950,284"
29/09/2021,All,E38000238,71E,NHS Lincolnshire CCG,4.656163662,"37,481","804,976"
29/09/2021,All,E38000239,26A,NHS Norfolk and Waveney CCG,5.157058834,"55,590","1,077,940"
29/09/2021,All,E38000240,93C,NHS North Central London CCG,8.010403772,"137,575","1,717,454"
29/09/2021,All,E38000241,42D,NHS North Yorkshire CCG,4.272057016,"18,594","435,247"
29/09/2021,All,E38000242,78H,NHS Northamptonshire CCG,4.296381895,"34,205","796,135"
29/09/2021,All,E38000243,52R,NHS Nottingham and Nottinghamshire CCG,5.037889648,"55,525","1,102,148"
29/09/2021,All,E38000244,72Q,NHS South East London CCG,7.800610155,"158,862","2,036,533"
29/09/2021,All,E38000245,36L,NHS South West London CCG,6.789931897,"116,620","1,717,543"
29/09/2021,All,E38000246,92A,NHS Surrey Heartlands CCG,5.916195493,"65,638","1,109,463"
29/09/2021,All,E38000247,16C,NHS Tees Valley CCG,3.473833074,"24,785","713,477"
29/09/2021,All,E38000248,70F,NHS West Sussex CCG,5.098039216,"46,787","917,745"
29/09/2021,All,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",6.202263030,"65,645","1,058,404"
29/09/2021,All,E38000250,D2P2L,NHS Black Country and West Birmingham CCG,4.198430197,"62,856","1,497,131"
29/09/2021,All,E38000251,B2M3M,NHS Coventry and Warwickshire CCG,5.712447956,"59,148","1,035,423"
29/09/2021,All,E38000252,D4U1Y,NHS Frimley CCG,5.126619534,"41,369","806,945"
29/09/2021,All,E38000253,D9Y0V,"NHS Hampshire, Southampton and Isle of Wight CCG",4.346120950,"72,919","1,677,795"
29/09/2021,All,E38000254,X2C4Y,NHS Kirklees CCG,4.800610111,"21,528","448,443"
29/09/2021,All,E38000255,A3A8R,NHS North East London CCG,7.039983994,"163,268","2,319,153"
29/09/2021,All,E38000256,W2U3Z,NHS North West London CCG,6.073910426,"164,574","2,709,523"
29/09/2021,All,E38000257,M2L0M,NHS Shropshire and Telford and Wrekin CCG,3.745430923,"19,315","515,695"
29/09/2021,All,E40000003,Y56,London,7.056042520,"740,899","10,500,206"
29/09/2021,All,E40000005,Y59,South East,4.961623675,"471,561","9,504,167"
29/09/2021,All,E40000006,Y58,South West,5.237903670,"311,962","5,955,856"
29/09/2021,All,E40000007,Y61,East of England,5.551305710,"391,218","7,047,315"
29/09/2021,All,E40000008,Y60,Midlands,4.574343293,"517,236","11,307,328"
29/09/2021,All,E40000009,Y63,North East and Yorkshire,4.037316891,"367,011","9,090,468"
29/09/2021,All,E40000010,Y62,North West,6.055546698,"463,744","7,658,169"
29/09/2021,All,Unallocated,Unallocated,Unallocated,0,"24,038",
29/09/2021,Female,,,England,5.993773067,"1,826,258","30,469,255"
29/09/2021,Male,,,England,4.775592829,"1,461,057","30,594,254"
29/09/2021,Unknown,,,England,0,113,0
06/10/2021,0-9,,,England,1.796907205,"118,742","6,608,132"
06/10/2021,10-19,,,England,3.118351372,"218,271","6,999,564"
06/10/2021,20-29,,,England,6.056805001,"485,037","8,008,133"
06/10/2021,30-39,,,England,6.836444026,"620,586","9,077,614"
06/10/2021,40-49,,,England,6.565943068,"526,178","8,013,746"
06/10/2021,50-59,,,England,6.291456884,"518,646","8,243,655"
06/10/2021,60-69,,,England,6.206019676,"394,920","6,363,499"
06/10/2021,70-79,,,England,5.807043911,"290,712","5,006,196"
06/10/2021,80-89,,,England,4.390941411,"103,241","2,351,227"
06/10/2021,90+,,,England,2.893539128,"15,112","522,267"
06/10/2021,All,,,England,5.378888821,"3,291,559","61,194,033"
06/10/2021,All,E38000006,02P,NHS Barnsley CCG,3.669489254,"9,720","264,887"
06/10/2021,All,E38000007,99E,NHS Basildon and Brentwood CCG,6.724130071,"19,175","285,167"
06/10/2021,All,E38000008,02Q,NHS Bassetlaw CCG,4.436623781,"5,383","121,331"
06/10/2021,All,E38000014,00Q,NHS Blackburn with Darwen CCG,6.075350959,"10,975","180,648"
06/10/2021,All,E38000015,00R,NHS Blackpool CCG,10.336787860,"18,133","175,422"
06/10/2021,All,E38000016,00T,NHS Bolton CCG,6.140728025,"19,567","318,643"
06/10/2021,All,E38000021,09D,NHS Brighton and Hove CCG,5.981316416,"19,554","326,918"
06/10/2021,All,E38000024,00V,NHS Bury CCG,4.262081017,"8,878","208,302"
06/10/2021,All,E38000025,02T,NHS Calderdale CCG,4.368277152,"9,714","222,376"
06/10/2021,All,E38000026,06H,NHS Cambridgeshire and Peterborough CCG,4.223487591,"42,879","1,015,251"
06/10/2021,All,E38000028,04Y,NHS Cannock Chase CCG,2.727373109,"3,705","135,845"
06/10/2021,All,E38000030,99F,NHS Castle Point and Rochford CCG,4.489705938,"8,350","185,981"
06/10/2021,All,E38000034,00X,NHS Chorley and South Ribble CCG,4.507432468,"8,460","187,690"
06/10/2021,All,E38000044,02X,NHS Doncaster CCG,2.735726776,"8,949","327,116"
06/10/2021,All,E38000045,11J,NHS Dorset CCG,6.042122632,"49,361","816,948"
06/10/2021,All,E38000049,06K,NHS East and North Hertfordshire CCG,6.543615438,"40,277","615,516"
06/10/2021,All,E38000050,01A,NHS East Lancashire CCG,4.070674749,"16,042","394,087"
06/10/2021,All,E38000051,03W,NHS East Leicestershire and Rutland CCG,4.450636827,"15,253","342,715"
06/10/2021,All,E38000052,02Y,NHS East Riding of Yorkshire CCG,4.486677180,"13,799","307,555"
06/10/2021,All,E38000053,05D,NHS East Staffordshire CCG,3.966017181,"5,854","147,604"
06/10/2021,All,E38000062,11M,NHS Gloucestershire CCG,4.521229084,"30,370","671,720"
06/10/2021,All,E38000068,01F,NHS Halton CCG,6.904925849,"9,326","135,063"
06/10/2021,All,E38000079,06N,NHS Herts Valley CCG,6.880623219,"45,893","666,989"
06/10/2021,All,E38000080,01D,"NHS Heywood, Middleton and Rochdale CCG",5.252580502,"12,676","241,329"
06/10/2021,All,E38000085,03F,NHS Hull CCG,4.365732302,"13,293","304,485"
06/10/2021,All,E38000086,06L,NHS Ipswich and East Suffolk CCG,3.965522602,"16,581","418,129"
06/10/2021,All,E38000089,11N,NHS Kernow CCG,5.128725492,"30,579","596,230"
06/10/2021,All,E38000091,01J,NHS Knowsley CCG,6.777143059,"11,496","169,629"
06/10/2021,All,E38000097,04C,NHS Leicester City CCG,4.083353865,"17,236","422,104"
06/10/2021,All,E38000101,99A,NHS Liverpool CCG,6.124414051,"34,283","559,776"
06/10/2021,All,E38000106,06Q,NHS Mid Essex CCG,6.016987568,"24,291","403,707"
06/10/2021,All,E38000117,06T,NHS North East Essex CCG,4.496847026,"16,316","362,832"
06/10/2021,All,E38000119,03H,NHS North East Lincolnshire CCG,3.290534383,"5,633","171,188"
06/10/2021,All,E38000122,03K,NHS North Lincolnshire CCG,4.010947373,"7,357","183,423"
06/10/2021,All,E38000126,05G,NHS North Staffordshire CCG,3.167173476,"6,895","217,702"
06/10/2021,All,E38000127,99C,NHS North Tyneside CCG,4.475938146,"10,018","223,819"
06/10/2021,All,E38000130,00L,NHS Northumberland CCG,5.085092063,"16,924","332,816"
06/10/2021,All,E38000135,00Y,NHS Oldham CCG,11.672995514,"30,525","261,501"
06/10/2021,All,E38000136,10Q,NHS Oxfordshire CCG,4.940398998,"38,934","788,074"
06/10/2021,All,E38000137,10R,NHS Portsmouth CCG,3.416621496,"7,816","228,764"
06/10/2021,All,E38000141,03L,NHS Rotherham CCG,3.314259539,"8,827","266,334"
